"","USPS","date","incidD","state"
"43377","NY",2023-01-11,81,"New York"
"43378","NY",2023-01-12,51,"New York"
"43379","NY",2023-01-13,52,"New York"
"43380","NY",2023-01-14,0,"New York"
"43381","NY",2023-01-15,0,"New York"
"43382","NY",2023-01-16,0,"New York"
"43383","NY",2023-01-17,62,"New York"
"43384","NY",2023-01-18,97,"New York"
"43385","NY",2023-01-19,11,"New York"
"43386","NY",2023-01-20,20,"New York"
"43387","NY",2023-01-21,0,"New York"
"43388","NY",2023-01-22,0,"New York"
"43389","NY",2023-01-23,143,"New York"
"43390","NY",2023-01-24,91,"New York"
"43391","NY",2023-01-25,39,"New York"
"43392","NY",2023-01-26,29,"New York"
"43393","NY",2023-01-27,7,"New York"
"43394","NY",2023-01-28,0,"New York"
"43395","NY",2023-01-29,0,"New York"
"43396","NY",2023-01-30,108,"New York"
"43397","NY",2023-01-31,76,"New York"
"43398","NY",2023-02-01,37,"New York"
"43399","NY",2023-02-02,36,"New York"
"43400","NY",2023-02-03,32,"New York"
"43401","NY",2023-02-04,0,"New York"
"43402","NY",2023-02-05,0,"New York"
"43403","NY",2023-02-06,41,"New York"
"43404","NY",2023-02-07,58,"New York"
"43405","NY",2023-02-08,40,"New York"
"43406","NY",2023-02-09,58,"New York"
"43407","NY",2023-02-10,32,"New York"
"43408","NY",2023-02-11,0,"New York"
"43409","NY",2023-02-12,0,"New York"
"43410","NY",2023-02-13,40,"New York"
"43411","NY",2023-02-14,42,"New York"
"43412","NY",2023-02-15,28,"New York"
"43413","NY",2023-02-16,10,"New York"
"43414","NY",2023-02-17,11,"New York"
"43415","NY",2023-02-18,0,"New York"
"43416","NY",2023-02-19,0,"New York"
"43417","NY",2023-02-20,0,"New York"
"43418","NY",2023-02-21,13,"New York"
"43419","NY",2023-02-22,37,"New York"
"43420","NY",2023-02-23,13,"New York"
"43421","NY",2023-02-24,8,"New York"
"43422","NY",2023-02-25,0,"New York"
"43423","NY",2023-02-26,0,"New York"
"43424","NY",2023-02-27,13,"New York"
"43425","NY",2023-02-28,20,"New York"
"43426","NY",2023-03-01,26,"New York"
"43427","NY",2023-03-02,37,"New York"
"43428","NY",2023-03-03,8,"New York"
"43429","NY",2023-03-04,0,"New York"
"43430","NY",2023-03-05,0,"New York"
"43431","NY",2023-03-06,14,"New York"
"43432","NY",2023-03-07,32,"New York"
"43433","NY",2023-03-08,17,"New York"
"43434","NY",2023-03-09,10,"New York"
"43435","OH",2020-01-22,0,"Ohio"
"43436","OH",2020-01-23,0,"Ohio"
"43437","OH",2020-01-24,0,"Ohio"
"43438","OH",2020-01-25,0,"Ohio"
"43439","OH",2020-01-26,0,"Ohio"
"43440","OH",2020-01-27,0,"Ohio"
"43441","OH",2020-01-28,0,"Ohio"
"43442","OH",2020-01-29,0,"Ohio"
"43443","OH",2020-01-30,0,"Ohio"
"43444","OH",2020-01-31,0,"Ohio"
"43445","OH",2020-02-01,0,"Ohio"
"43446","OH",2020-02-02,0,"Ohio"
"43447","OH",2020-02-03,0,"Ohio"
"43448","OH",2020-02-04,0,"Ohio"
"43449","OH",2020-02-05,0,"Ohio"
"43450","OH",2020-02-06,0,"Ohio"
"43451","OH",2020-02-07,0,"Ohio"
"43452","OH",2020-02-08,0,"Ohio"
"43453","OH",2020-02-09,0,"Ohio"
"43454","OH",2020-02-10,0,"Ohio"
"43455","OH",2020-02-11,0,"Ohio"
"43456","OH",2020-02-12,0,"Ohio"
"43457","OH",2020-02-13,0,"Ohio"
"43458","OH",2020-02-14,0,"Ohio"
"43459","OH",2020-02-15,0,"Ohio"
"43460","OH",2020-02-16,0,"Ohio"
"43461","OH",2020-02-17,0,"Ohio"
"43462","OH",2020-02-18,0,"Ohio"
"43463","OH",2020-02-19,0,"Ohio"
"43464","OH",2020-02-20,0,"Ohio"
"43465","OH",2020-02-21,0,"Ohio"
"43466","OH",2020-02-22,0,"Ohio"
"43467","OH",2020-02-23,0,"Ohio"
"43468","OH",2020-02-24,0,"Ohio"
"43469","OH",2020-02-25,0,"Ohio"
"43470","OH",2020-02-26,0,"Ohio"
"43471","OH",2020-02-27,0,"Ohio"
"43472","OH",2020-02-28,0,"Ohio"
"43473","OH",2020-02-29,0,"Ohio"
"43474","OH",2020-03-01,0,"Ohio"
"43475","OH",2020-03-02,0,"Ohio"
"43476","OH",2020-03-03,0,"Ohio"
"43477","OH",2020-03-04,0,"Ohio"
"43478","OH",2020-03-05,0,"Ohio"
"43479","OH",2020-03-06,0,"Ohio"
"43480","OH",2020-03-07,0,"Ohio"
"43481","OH",2020-03-08,0,"Ohio"
"43482","OH",2020-03-09,0,"Ohio"
"43483","OH",2020-03-10,0,"Ohio"
"43484","OH",2020-03-11,0,"Ohio"
"43485","OH",2020-03-12,0,"Ohio"
"43486","OH",2020-03-13,0,"Ohio"
"43487","OH",2020-03-14,1,"Ohio"
"43488","OH",2020-03-15,0,"Ohio"
"43489","OH",2020-03-16,0,"Ohio"
"43490","OH",2020-03-17,2,"Ohio"
"43491","OH",2020-03-18,1,"Ohio"
"43492","OH",2020-03-19,0,"Ohio"
"43493","OH",2020-03-20,5,"Ohio"
"43494","OH",2020-03-21,0,"Ohio"
"43495","OH",2020-03-22,3,"Ohio"
"43496","OH",2020-03-23,4,"Ohio"
"43497","OH",2020-03-24,4,"Ohio"
"43498","OH",2020-03-25,6,"Ohio"
"43499","OH",2020-03-26,6,"Ohio"
"43500","OH",2020-03-27,8,"Ohio"
"43501","OH",2020-03-28,11,"Ohio"
"43502","OH",2020-03-29,19,"Ohio"
"43503","OH",2020-03-30,13,"Ohio"
"43504","OH",2020-03-31,8,"Ohio"
"43505","OH",2020-04-01,17,"Ohio"
"43506","OH",2020-04-02,18,"Ohio"
"43507","OH",2020-04-03,22,"Ohio"
"43508","OH",2020-04-04,19,"Ohio"
"43509","OH",2020-04-05,23,"Ohio"
"43510","OH",2020-04-06,20,"Ohio"
"43511","OH",2020-04-07,18,"Ohio"
"43512","OH",2020-04-08,33,"Ohio"
"43513","OH",2020-04-09,25,"Ohio"
"43514","OH",2020-04-10,20,"Ohio"
"43515","OH",2020-04-11,26,"Ohio"
"43516","OH",2020-04-12,31,"Ohio"
"43517","OH",2020-04-13,36,"Ohio"
"43518","OH",2020-04-14,35,"Ohio"
"43519","OH",2020-04-15,36,"Ohio"
"43520","OH",2020-04-16,34,"Ohio"
"43521","OH",2020-04-17,48,"Ohio"
"43522","OH",2020-04-18,35,"Ohio"
"43523","OH",2020-04-19,31,"Ohio"
"43524","OH",2020-04-20,43,"Ohio"
"43525","OH",2020-04-21,38,"Ohio"
"43526","OH",2020-04-22,43,"Ohio"
"43527","OH",2020-04-23,40,"Ohio"
"43528","OH",2020-04-24,48,"Ohio"
"43529","OH",2020-04-25,31,"Ohio"
"43530","OH",2020-04-26,50,"Ohio"
"43531","OH",2020-04-27,46,"Ohio"
"43532","OH",2020-04-28,55,"Ohio"
"43533","OH",2020-04-29,41,"Ohio"
"43534","OH",2020-04-30,30,"Ohio"
"43535","OH",2020-05-01,49,"Ohio"
"43536","OH",2020-05-02,42,"Ohio"
"43537","OH",2020-05-03,43,"Ohio"
"43538","OH",2020-05-04,29,"Ohio"
"43539","OH",2020-05-05,38,"Ohio"
"43540","OH",2020-05-06,42,"Ohio"
"43541","OH",2020-05-07,40,"Ohio"
"43542","OH",2020-05-08,39,"Ohio"
"43543","OH",2020-05-09,40,"Ohio"
"43544","OH",2020-05-10,34,"Ohio"
"43545","OH",2020-05-11,26,"Ohio"
"43546","OH",2020-05-12,39,"Ohio"
"43547","OH",2020-05-13,37,"Ohio"
"43548","OH",2020-05-14,27,"Ohio"
"43549","OH",2020-05-15,45,"Ohio"
"43550","OH",2020-05-16,34,"Ohio"
"43551","OH",2020-05-17,36,"Ohio"
"43552","OH",2020-05-18,38,"Ohio"
"43553","OH",2020-05-19,33,"Ohio"
"43554","OH",2020-05-20,29,"Ohio"
"43555","OH",2020-05-21,37,"Ohio"
"43556","OH",2020-05-22,32,"Ohio"
"43557","OH",2020-05-23,43,"Ohio"
"43558","OH",2020-05-24,27,"Ohio"
"43559","OH",2020-05-25,27,"Ohio"
"43560","OH",2020-05-26,20,"Ohio"
"43561","OH",2020-05-27,26,"Ohio"
"43562","OH",2020-05-28,21,"Ohio"
"43563","OH",2020-05-29,27,"Ohio"
"43564","OH",2020-05-30,21,"Ohio"
"43565","OH",2020-05-31,30,"Ohio"
"43566","OH",2020-06-01,30,"Ohio"
"43567","OH",2020-06-02,21,"Ohio"
"43568","OH",2020-06-03,29,"Ohio"
"43569","OH",2020-06-04,22,"Ohio"
"43570","OH",2020-06-05,17,"Ohio"
"43571","OH",2020-06-06,23,"Ohio"
"43572","OH",2020-06-07,11,"Ohio"
"43573","OH",2020-06-08,16,"Ohio"
"43574","OH",2020-06-09,14,"Ohio"
"43575","OH",2020-06-10,13,"Ohio"
"43576","OH",2020-06-11,13,"Ohio"
"43577","OH",2020-06-12,25,"Ohio"
"43578","OH",2020-06-13,21,"Ohio"
"43579","OH",2020-06-14,19,"Ohio"
"43580","OH",2020-06-15,14,"Ohio"
"43581","OH",2020-06-16,8,"Ohio"
"43582","OH",2020-06-17,13,"Ohio"
"43583","OH",2020-06-18,13,"Ohio"
"43584","OH",2020-06-19,17,"Ohio"
"43585","OH",2020-06-20,8,"Ohio"
"43586","OH",2020-06-21,7,"Ohio"
"43587","OH",2020-06-22,17,"Ohio"
"43588","OH",2020-06-23,12,"Ohio"
"43589","OH",2020-06-24,8,"Ohio"
"43590","OH",2020-06-25,9,"Ohio"
"43591","OH",2020-06-26,14,"Ohio"
"43592","OH",2020-06-27,14,"Ohio"
"43593","OH",2020-06-28,17,"Ohio"
"43594","OH",2020-06-29,16,"Ohio"
"43595","OH",2020-06-30,6,"Ohio"
"43596","OH",2020-07-01,17,"Ohio"
"43597","OH",2020-07-02,11,"Ohio"
"43598","OH",2020-07-03,13,"Ohio"
"43599","OH",2020-07-04,12,"Ohio"
"43600","OH",2020-07-05,15,"Ohio"
"43601","OH",2020-07-06,13,"Ohio"
"43602","OH",2020-07-07,15,"Ohio"
"43603","OH",2020-07-08,12,"Ohio"
"43604","OH",2020-07-09,20,"Ohio"
"43605","OH",2020-07-10,17,"Ohio"
"43606","OH",2020-07-11,20,"Ohio"
"43607","OH",2020-07-12,14,"Ohio"
"43608","OH",2020-07-13,13,"Ohio"
"43609","OH",2020-07-14,13,"Ohio"
"43610","OH",2020-07-15,12,"Ohio"
"43611","OH",2020-07-16,21,"Ohio"
"43612","OH",2020-07-17,14,"Ohio"
"43613","OH",2020-07-18,24,"Ohio"
"43614","OH",2020-07-19,29,"Ohio"
"43615","OH",2020-07-20,24,"Ohio"
"43616","OH",2020-07-21,13,"Ohio"
"43617","OH",2020-07-22,26,"Ohio"
"43618","OH",2020-07-23,23,"Ohio"
"43619","OH",2020-07-24,29,"Ohio"
"43620","OH",2020-07-25,30,"Ohio"
"43621","OH",2020-07-26,19,"Ohio"
"43622","OH",2020-07-27,24,"Ohio"
"43623","OH",2020-07-28,31,"Ohio"
"43624","OH",2020-07-29,34,"Ohio"
"43625","OH",2020-07-30,26,"Ohio"
"43626","OH",2020-07-31,24,"Ohio"
"43627","OH",2020-08-01,14,"Ohio"
"43628","OH",2020-08-02,23,"Ohio"
"43629","OH",2020-08-03,19,"Ohio"
"43630","OH",2020-08-04,16,"Ohio"
"43631","OH",2020-08-05,24,"Ohio"
"43632","OH",2020-08-06,25,"Ohio"
"43633","OH",2020-08-07,26,"Ohio"
"43634","OH",2020-08-08,18,"Ohio"
"43635","OH",2020-08-09,23,"Ohio"
"43636","OH",2020-08-10,25,"Ohio"
"43637","OH",2020-08-11,24,"Ohio"
"43638","OH",2020-08-12,19,"Ohio"
"43639","OH",2020-08-13,29,"Ohio"
"43640","OH",2020-08-14,27,"Ohio"
"43641","OH",2020-08-15,19,"Ohio"
"43642","OH",2020-08-16,20,"Ohio"
"43643","OH",2020-08-17,15,"Ohio"
"43644","OH",2020-08-18,23,"Ohio"
"43645","OH",2020-08-19,23,"Ohio"
"43646","OH",2020-08-20,24,"Ohio"
"43647","OH",2020-08-21,30,"Ohio"
"43648","OH",2020-08-22,26,"Ohio"
"43649","OH",2020-08-23,29,"Ohio"
"43650","OH",2020-08-24,23,"Ohio"
"43651","OH",2020-08-25,25,"Ohio"
"43652","OH",2020-08-26,23,"Ohio"
"43653","OH",2020-08-27,23,"Ohio"
"43654","OH",2020-08-28,25,"Ohio"
"43655","OH",2020-08-29,19,"Ohio"
"43656","OH",2020-08-30,21,"Ohio"
"43657","OH",2020-08-31,24,"Ohio"
"43658","OH",2020-09-01,25,"Ohio"
"43659","OH",2020-09-02,25,"Ohio"
"43660","OH",2020-09-03,22,"Ohio"
"43661","OH",2020-09-04,15,"Ohio"
"43662","OH",2020-09-05,20,"Ohio"
"43663","OH",2020-09-06,20,"Ohio"
"43664","OH",2020-09-07,17,"Ohio"
"43665","OH",2020-09-08,17,"Ohio"
"43666","OH",2020-09-09,21,"Ohio"
"43667","OH",2020-09-10,20,"Ohio"
"43668","OH",2020-09-11,23,"Ohio"
"43669","OH",2020-09-12,22,"Ohio"
"43670","OH",2020-09-13,18,"Ohio"
"43671","OH",2020-09-14,17,"Ohio"
"43672","OH",2020-09-15,12,"Ohio"
"43673","OH",2020-09-16,11,"Ohio"
"43674","OH",2020-09-17,23,"Ohio"
"43675","OH",2020-09-18,25,"Ohio"
"43676","OH",2020-09-19,7,"Ohio"
"43677","OH",2020-09-20,13,"Ohio"
"43678","OH",2020-09-21,16,"Ohio"
"43679","OH",2020-09-22,18,"Ohio"
"43680","OH",2020-09-23,22,"Ohio"
"43681","OH",2020-09-24,18,"Ohio"
"43682","OH",2020-09-25,24,"Ohio"
"43683","OH",2020-09-26,12,"Ohio"
"43684","OH",2020-09-27,17,"Ohio"
"43685","OH",2020-09-28,19,"Ohio"
"43686","OH",2020-09-29,21,"Ohio"
"43687","OH",2020-09-30,18,"Ohio"
"43688","OH",2020-10-01,20,"Ohio"
"43689","OH",2020-10-02,11,"Ohio"
"43690","OH",2020-10-03,15,"Ohio"
"43691","OH",2020-10-04,13,"Ohio"
"43692","OH",2020-10-05,16,"Ohio"
"43693","OH",2020-10-06,23,"Ohio"
"43694","OH",2020-10-07,26,"Ohio"
"43695","OH",2020-10-08,27,"Ohio"
"43696","OH",2020-10-09,17,"Ohio"
"43697","OH",2020-10-10,25,"Ohio"
"43698","OH",2020-10-11,17,"Ohio"
"43699","OH",2020-10-12,28,"Ohio"
"43700","OH",2020-10-13,22,"Ohio"
"43701","OH",2020-10-14,19,"Ohio"
"43702","OH",2020-10-15,25,"Ohio"
"43703","OH",2020-10-16,26,"Ohio"
"43704","OH",2020-10-17,34,"Ohio"
"43705","OH",2020-10-18,27,"Ohio"
"43706","OH",2020-10-19,29,"Ohio"
"43707","OH",2020-10-20,26,"Ohio"
"43708","OH",2020-10-21,37,"Ohio"
"43709","OH",2020-10-22,34,"Ohio"
"43710","OH",2020-10-23,34,"Ohio"
"43711","OH",2020-10-24,33,"Ohio"
"43712","OH",2020-10-25,40,"Ohio"
"43713","OH",2020-10-26,30,"Ohio"
"43714","OH",2020-10-27,40,"Ohio"
"43715","OH",2020-10-28,42,"Ohio"
"43716","OH",2020-10-29,40,"Ohio"
"43717","OH",2020-10-30,41,"Ohio"
"43718","OH",2020-10-31,37,"Ohio"
"43719","OH",2020-11-01,52,"Ohio"
"43720","OH",2020-11-02,49,"Ohio"
"43721","OH",2020-11-03,53,"Ohio"
"43722","OH",2020-11-04,53,"Ohio"
"43723","OH",2020-11-05,56,"Ohio"
"43724","OH",2020-11-06,52,"Ohio"
"43725","OH",2020-11-07,71,"Ohio"
"43726","OH",2020-11-08,61,"Ohio"
"43727","OH",2020-11-09,77,"Ohio"
"43728","OH",2020-11-10,73,"Ohio"
"43729","OH",2020-11-11,60,"Ohio"
"43730","OH",2020-11-12,79,"Ohio"
"43731","OH",2020-11-13,71,"Ohio"
"43732","OH",2020-11-14,63,"Ohio"
"43733","OH",2020-11-15,77,"Ohio"
"43734","OH",2020-11-16,69,"Ohio"
"43735","OH",2020-11-17,79,"Ohio"
"43736","OH",2020-11-18,98,"Ohio"
"43737","OH",2020-11-19,107,"Ohio"
"43738","OH",2020-11-20,121,"Ohio"
"43739","OH",2020-11-21,123,"Ohio"
"43740","OH",2020-11-22,130,"Ohio"
"43741","OH",2020-11-23,110,"Ohio"
"43742","OH",2020-11-24,126,"Ohio"
"43743","OH",2020-11-25,140,"Ohio"
"43744","OH",2020-11-26,110,"Ohio"
"43745","OH",2020-11-27,144,"Ohio"
"43746","OH",2020-11-28,149,"Ohio"
"43747","OH",2020-11-29,150,"Ohio"
"43748","OH",2020-11-30,156,"Ohio"
"43749","OH",2020-12-01,157,"Ohio"
"43750","OH",2020-12-02,167,"Ohio"
"43751","OH",2020-12-03,150,"Ohio"
"43752","OH",2020-12-04,187,"Ohio"
"43753","OH",2020-12-05,176,"Ohio"
"43754","OH",2020-12-06,178,"Ohio"
"43755","OH",2020-12-07,177,"Ohio"
"43756","OH",2020-12-08,191,"Ohio"
"43757","OH",2020-12-09,187,"Ohio"
"43758","OH",2020-12-10,194,"Ohio"
"43759","OH",2020-12-11,182,"Ohio"
"43760","OH",2020-12-12,189,"Ohio"
"43761","OH",2020-12-13,180,"Ohio"
"43762","OH",2020-12-14,184,"Ohio"
"43763","OH",2020-12-15,185,"Ohio"
"43764","OH",2020-12-16,211,"Ohio"
"43765","OH",2020-12-17,208,"Ohio"
"43766","OH",2020-12-18,209,"Ohio"
"43767","OH",2020-12-19,188,"Ohio"
"43768","OH",2020-12-20,189,"Ohio"
"43769","OH",2020-12-21,193,"Ohio"
"43770","OH",2020-12-22,199,"Ohio"
"43771","OH",2020-12-23,155,"Ohio"
"43772","OH",2020-12-24,141,"Ohio"
"43773","OH",2020-12-25,158,"Ohio"
"43774","OH",2020-12-26,182,"Ohio"
"43775","OH",2020-12-27,175,"Ohio"
"43776","OH",2020-12-28,182,"Ohio"
"43777","OH",2020-12-29,163,"Ohio"
"43778","OH",2020-12-30,148,"Ohio"
"43779","OH",2020-12-31,152,"Ohio"
"43780","OH",2021-01-01,145,"Ohio"
"43781","OH",2021-01-02,153,"Ohio"
"43782","OH",2021-01-03,134,"Ohio"
"43783","OH",2021-01-04,163,"Ohio"
"43784","OH",2021-01-05,136,"Ohio"
"43785","OH",2021-01-06,155,"Ohio"
"43786","OH",2021-01-07,119,"Ohio"
"43787","OH",2021-01-08,141,"Ohio"
"43788","OH",2021-01-09,132,"Ohio"
"43789","OH",2021-01-10,148,"Ohio"
"43790","OH",2021-01-11,142,"Ohio"
"43791","OH",2021-01-12,147,"Ohio"
"43792","OH",2021-01-13,144,"Ohio"
"43793","OH",2021-01-14,118,"Ohio"
"43794","OH",2021-01-15,142,"Ohio"
"43795","OH",2021-01-16,121,"Ohio"
"43796","OH",2021-01-17,119,"Ohio"
"43797","OH",2021-01-18,125,"Ohio"
"43798","OH",2021-01-19,101,"Ohio"
"43799","OH",2021-01-20,99,"Ohio"
"43800","OH",2021-01-21,100,"Ohio"
"43801","OH",2021-01-22,122,"Ohio"
"43802","OH",2021-01-23,99,"Ohio"
"43803","OH",2021-01-24,108,"Ohio"
"43804","OH",2021-01-25,101,"Ohio"
"43805","OH",2021-01-26,87,"Ohio"
"43806","OH",2021-01-27,79,"Ohio"
"43807","OH",2021-01-28,83,"Ohio"
"43808","OH",2021-01-29,85,"Ohio"
"43809","OH",2021-01-30,83,"Ohio"
"43810","OH",2021-01-31,73,"Ohio"
"43811","OH",2021-02-01,70,"Ohio"
"43812","OH",2021-02-02,76,"Ohio"
"43813","OH",2021-02-03,83,"Ohio"
"43814","OH",2021-02-04,70,"Ohio"
"43815","OH",2021-02-05,63,"Ohio"
"43816","OH",2021-02-06,69,"Ohio"
"43817","OH",2021-02-07,59,"Ohio"
"43818","OH",2021-02-08,66,"Ohio"
"43819","OH",2021-02-09,59,"Ohio"
"43820","OH",2021-02-10,46,"Ohio"
"43821","OH",2021-02-11,50,"Ohio"
"43822","OH",2021-02-12,52,"Ohio"
"43823","OH",2021-02-13,36,"Ohio"
"43824","OH",2021-02-14,43,"Ohio"
"43825","OH",2021-02-15,55,"Ohio"
"43826","OH",2021-02-16,50,"Ohio"
"43827","OH",2021-02-17,47,"Ohio"
"43828","OH",2021-02-18,39,"Ohio"
"43829","OH",2021-02-19,45,"Ohio"
"43830","OH",2021-02-20,38,"Ohio"
"43831","OH",2021-02-21,34,"Ohio"
"43832","OH",2021-02-22,38,"Ohio"
"43833","OH",2021-02-23,25,"Ohio"
"43834","OH",2021-02-24,31,"Ohio"
"43835","OH",2021-02-25,35,"Ohio"
"43836","OH",2021-02-26,31,"Ohio"
"43837","OH",2021-02-27,28,"Ohio"
"43838","OH",2021-02-28,28,"Ohio"
"43839","OH",2021-03-01,29,"Ohio"
"43840","OH",2021-03-02,29,"Ohio"
"43841","OH",2021-03-03,30,"Ohio"
"43842","OH",2021-03-04,27,"Ohio"
"43843","OH",2021-03-05,26,"Ohio"
"43844","OH",2021-03-06,21,"Ohio"
"43845","OH",2021-03-07,26,"Ohio"
"43846","OH",2021-03-08,23,"Ohio"
"43847","OH",2021-03-09,22,"Ohio"
"43848","OH",2021-03-10,25,"Ohio"
"43849","OH",2021-03-11,21,"Ohio"
"43850","OH",2021-03-12,23,"Ohio"
"43851","OH",2021-03-13,24,"Ohio"
"43852","OH",2021-03-14,15,"Ohio"
"43853","OH",2021-03-15,18,"Ohio"
"43854","OH",2021-03-16,14,"Ohio"
"43855","OH",2021-03-17,16,"Ohio"
"43856","OH",2021-03-18,17,"Ohio"
"43857","OH",2021-03-19,22,"Ohio"
"43858","OH",2021-03-20,16,"Ohio"
"43859","OH",2021-03-21,17,"Ohio"
"43860","OH",2021-03-22,14,"Ohio"
"43861","OH",2021-03-23,11,"Ohio"
"43862","OH",2021-03-24,12,"Ohio"
"43863","OH",2021-03-25,20,"Ohio"
"43864","OH",2021-03-26,14,"Ohio"
"43865","OH",2021-03-27,14,"Ohio"
"43866","OH",2021-03-28,12,"Ohio"
"43867","OH",2021-03-29,12,"Ohio"
"43868","OH",2021-03-30,12,"Ohio"
"43869","OH",2021-03-31,18,"Ohio"
"43870","OH",2021-04-01,14,"Ohio"
"43871","OH",2021-04-02,22,"Ohio"
"43872","OH",2021-04-03,9,"Ohio"
"43873","OH",2021-04-04,19,"Ohio"
"43874","OH",2021-04-05,13,"Ohio"
"43875","OH",2021-04-06,27,"Ohio"
"43876","OH",2021-04-07,24,"Ohio"
"43877","OH",2021-04-08,23,"Ohio"
"43878","OH",2021-04-09,20,"Ohio"
"43879","OH",2021-04-10,9,"Ohio"
"43880","OH",2021-04-11,21,"Ohio"
"43881","OH",2021-04-12,11,"Ohio"
"43882","OH",2021-04-13,11,"Ohio"
"43883","OH",2021-04-14,20,"Ohio"
"43884","OH",2021-04-15,15,"Ohio"
"43885","OH",2021-04-16,11,"Ohio"
"43886","OH",2021-04-17,18,"Ohio"
"43887","OH",2021-04-18,25,"Ohio"
"43888","OH",2021-04-19,27,"Ohio"
"43889","OH",2021-04-20,19,"Ohio"
"43890","OH",2021-04-21,21,"Ohio"
"43891","OH",2021-04-22,25,"Ohio"
"43892","OH",2021-04-23,23,"Ohio"
"43893","OH",2021-04-24,25,"Ohio"
"43894","OH",2021-04-25,13,"Ohio"
"43895","OH",2021-04-26,21,"Ohio"
"43896","OH",2021-04-27,14,"Ohio"
"43897","OH",2021-04-28,14,"Ohio"
"43898","OH",2021-04-29,19,"Ohio"
"43899","OH",2021-04-30,22,"Ohio"
"43900","OH",2021-05-01,19,"Ohio"
"43901","OH",2021-05-02,24,"Ohio"
"43902","OH",2021-05-03,17,"Ohio"
"43903","OH",2021-05-04,17,"Ohio"
"43904","OH",2021-05-05,19,"Ohio"
"43905","OH",2021-05-06,14,"Ohio"
"43906","OH",2021-05-07,13,"Ohio"
"43907","OH",2021-05-08,12,"Ohio"
"43908","OH",2021-05-09,11,"Ohio"
"43909","OH",2021-05-10,16,"Ohio"
"43910","OH",2021-05-11,14,"Ohio"
"43911","OH",2021-05-12,16,"Ohio"
"43912","OH",2021-05-13,18,"Ohio"
"43913","OH",2021-05-14,14,"Ohio"
"43914","OH",2021-05-15,17,"Ohio"
"43915","OH",2021-05-16,15,"Ohio"
"43916","OH",2021-05-17,11,"Ohio"
"43917","OH",2021-05-18,13,"Ohio"
"43918","OH",2021-05-19,21,"Ohio"
"43919","OH",2021-05-20,16,"Ohio"
"43920","OH",2021-05-21,11,"Ohio"
"43921","OH",2021-05-22,19,"Ohio"
"43922","OH",2021-05-23,7,"Ohio"
"43923","OH",2021-05-24,18,"Ohio"
"43924","OH",2021-05-25,15,"Ohio"
"43925","OH",2021-05-26,15,"Ohio"
"43926","OH",2021-05-27,15,"Ohio"
"43927","OH",2021-05-28,16,"Ohio"
"43928","OH",2021-05-29,6,"Ohio"
"43929","OH",2021-05-30,10,"Ohio"
"43930","OH",2021-05-31,11,"Ohio"
"43931","OH",2021-06-01,14,"Ohio"
"43932","OH",2021-06-02,9,"Ohio"
"43933","OH",2021-06-03,10,"Ohio"
"43934","OH",2021-06-04,9,"Ohio"
"43935","OH",2021-06-05,13,"Ohio"
"43936","OH",2021-06-06,6,"Ohio"
"43937","OH",2021-06-07,9,"Ohio"
"43938","OH",2021-06-08,8,"Ohio"
"43939","OH",2021-06-09,15,"Ohio"
"43940","OH",2021-06-10,9,"Ohio"
"43941","OH",2021-06-11,7,"Ohio"
"43942","OH",2021-06-12,12,"Ohio"
"43943","OH",2021-06-13,3,"Ohio"
"43944","OH",2021-06-14,12,"Ohio"
"43945","OH",2021-06-15,13,"Ohio"
"43946","OH",2021-06-16,10,"Ohio"
"43947","OH",2021-06-17,7,"Ohio"
"43948","OH",2021-06-18,7,"Ohio"
"43949","OH",2021-06-19,4,"Ohio"
"43950","OH",2021-06-20,6,"Ohio"
"43951","OH",2021-06-21,10,"Ohio"
"43952","OH",2021-06-22,5,"Ohio"
"43953","OH",2021-06-23,6,"Ohio"
"43954","OH",2021-06-24,5,"Ohio"
"43955","OH",2021-06-25,2,"Ohio"
"43956","OH",2021-06-26,4,"Ohio"
"43957","OH",2021-06-27,4,"Ohio"
"43958","OH",2021-06-28,5,"Ohio"
"43959","OH",2021-06-29,4,"Ohio"
"43960","OH",2021-06-30,7,"Ohio"
"43961","OH",2021-07-01,6,"Ohio"
"43962","OH",2021-07-02,6,"Ohio"
"43963","OH",2021-07-03,2,"Ohio"
"43964","OH",2021-07-04,4,"Ohio"
"43965","OH",2021-07-05,5,"Ohio"
"43966","OH",2021-07-06,8,"Ohio"
"43967","OH",2021-07-07,5,"Ohio"
"43968","OH",2021-07-08,3,"Ohio"
"43969","OH",2021-07-09,3,"Ohio"
"43970","OH",2021-07-10,1,"Ohio"
"43971","OH",2021-07-11,7,"Ohio"
"43972","OH",2021-07-12,3,"Ohio"
"43973","OH",2021-07-13,4,"Ohio"
"43974","OH",2021-07-14,5,"Ohio"
"43975","OH",2021-07-15,3,"Ohio"
"43976","OH",2021-07-16,6,"Ohio"
"43977","OH",2021-07-17,5,"Ohio"
"43978","OH",2021-07-18,6,"Ohio"
"43979","OH",2021-07-19,7,"Ohio"
"43980","OH",2021-07-20,9,"Ohio"
"43981","OH",2021-07-21,7,"Ohio"
"43982","OH",2021-07-22,3,"Ohio"
"43983","OH",2021-07-23,6,"Ohio"
"43984","OH",2021-07-24,5,"Ohio"
"43985","OH",2021-07-25,6,"Ohio"
"43986","OH",2021-07-26,6,"Ohio"
"43987","OH",2021-07-27,6,"Ohio"
"43988","OH",2021-07-28,4,"Ohio"
"43989","OH",2021-07-29,6,"Ohio"
