start_date,date,incidD,state,USPS,source,datew
NA,2022-07-02,9,Kansas,KS,csse,2022-07-02
NA,2022-07-09,5,Kansas,KS,csse,2022-07-09
NA,2022-07-16,3,Kansas,KS,csse,2022-07-16
NA,2022-07-23,8,Kansas,KS,csse,2022-07-23
NA,2022-07-30,2,Kansas,KS,csse,2022-07-30
NA,2022-08-06,0,Kansas,KS,csse,2022-08-06
NA,2022-08-13,6,Kansas,KS,csse,2022-08-13
NA,2022-08-20,8,Kansas,KS,csse,2022-08-20
NA,2022-08-27,12,Kansas,KS,csse,2022-08-27
NA,2022-09-03,59,Kansas,KS,csse,2022-09-03
NA,2022-09-10,16,Kansas,KS,csse,2022-09-10
NA,2022-09-17,42,Kansas,KS,csse,2022-09-17
NA,2022-09-24,9,Kansas,KS,csse,2022-09-24
NA,2022-10-01,476,Kansas,KS,csse,2022-10-01
NA,2022-10-08,19,Kansas,KS,csse,2022-10-08
NA,2022-10-15,17,Kansas,KS,csse,2022-10-15
NA,2022-10-22,11,Kansas,KS,csse,2022-10-22
NA,2022-10-29,6,Kansas,KS,csse,2022-10-29
NA,2022-11-05,13,Kansas,KS,csse,2022-11-05
NA,2022-11-12,6,Kansas,KS,csse,2022-11-12
NA,2022-11-19,26,Kansas,KS,csse,2022-11-19
NA,2022-11-26,5,Kansas,KS,csse,2022-11-26
NA,2022-12-03,22,Kansas,KS,csse,2022-12-03
NA,2022-12-10,13,Kansas,KS,csse,2022-12-10
NA,2022-12-17,10,Kansas,KS,csse,2022-12-17
NA,2022-12-24,7,Kansas,KS,csse,2022-12-24
NA,2022-12-31,8,Kansas,KS,csse,2022-12-31
NA,2023-01-07,0,Kansas,KS,csse,2023-01-07
NA,2020-01-25,0,Kentucky,KY,csse,2020-01-25
NA,2020-02-01,0,Kentucky,KY,csse,2020-02-01
NA,2020-02-08,0,Kentucky,KY,csse,2020-02-08
NA,2020-02-15,0,Kentucky,KY,csse,2020-02-15
NA,2020-02-22,0,Kentucky,KY,csse,2020-02-22
NA,2020-02-29,0,Kentucky,KY,csse,2020-02-29
NA,2020-03-07,0,Kentucky,KY,csse,2020-03-07
NA,2020-03-14,0,Kentucky,KY,csse,2020-03-14
NA,2020-03-21,3,Kentucky,KY,csse,2020-03-21
NA,2020-03-28,6,Kentucky,KY,csse,2020-03-28
NA,2020-04-04,25,Kentucky,KY,csse,2020-04-04
NA,2020-04-11,33,Kentucky,KY,csse,2020-04-11
NA,2020-04-18,71,Kentucky,KY,csse,2020-04-18
NA,2020-04-25,67,Kentucky,KY,csse,2020-04-25
NA,2020-05-02,43,Kentucky,KY,csse,2020-05-02
NA,2020-05-09,56,Kentucky,KY,csse,2020-05-09
NA,2020-05-16,30,Kentucky,KY,csse,2020-05-16
NA,2020-05-23,57,Kentucky,KY,csse,2020-05-23
NA,2020-05-30,40,Kentucky,KY,csse,2020-05-30
NA,2020-06-06,38,Kentucky,KY,csse,2020-06-06
NA,2020-06-13,28,Kentucky,KY,csse,2020-06-13
NA,2020-06-20,25,Kentucky,KY,csse,2020-06-20
NA,2020-06-27,30,Kentucky,KY,csse,2020-06-27
NA,2020-07-04,30,Kentucky,KY,csse,2020-07-04
NA,2020-07-11,37,Kentucky,KY,csse,2020-07-11
NA,2020-07-18,45,Kentucky,KY,csse,2020-07-18
NA,2020-07-25,28,Kentucky,KY,csse,2020-07-25
NA,2020-08-01,44,Kentucky,KY,csse,2020-08-01
NA,2020-08-08,35,Kentucky,KY,csse,2020-08-08
NA,2020-08-15,38,Kentucky,KY,csse,2020-08-15
NA,2020-08-22,62,Kentucky,KY,csse,2020-08-22
NA,2020-08-29,49,Kentucky,KY,csse,2020-08-29
NA,2020-09-05,73,Kentucky,KY,csse,2020-09-05
NA,2020-09-12,63,Kentucky,KY,csse,2020-09-12
NA,2020-09-19,50,Kentucky,KY,csse,2020-09-19
NA,2020-09-26,47,Kentucky,KY,csse,2020-09-26
NA,2020-10-03,51,Kentucky,KY,csse,2020-10-03
NA,2020-10-10,44,Kentucky,KY,csse,2020-10-10
NA,2020-10-17,63,Kentucky,KY,csse,2020-10-17
NA,2020-10-24,92,Kentucky,KY,csse,2020-10-24
NA,2020-10-31,81,Kentucky,KY,csse,2020-10-31
NA,2020-11-07,76,Kentucky,KY,csse,2020-11-07
NA,2020-11-14,97,Kentucky,KY,csse,2020-11-14
NA,2020-11-21,125,Kentucky,KY,csse,2020-11-21
NA,2020-11-28,102,Kentucky,KY,csse,2020-11-28
NA,2020-12-05,178,Kentucky,KY,csse,2020-12-05
NA,2020-12-12,129,Kentucky,KY,csse,2020-12-12
NA,2020-12-19,179,Kentucky,KY,csse,2020-12-19
NA,2020-12-26,161,Kentucky,KY,csse,2020-12-26
NA,2021-01-02,164,Kentucky,KY,csse,2021-01-02
NA,2021-01-09,180,Kentucky,KY,csse,2021-01-09
NA,2021-01-16,218,Kentucky,KY,csse,2021-01-16
NA,2021-01-23,293,Kentucky,KY,csse,2021-01-23
NA,2021-01-30,328,Kentucky,KY,csse,2021-01-30
NA,2021-02-06,306,Kentucky,KY,csse,2021-02-06
NA,2021-02-13,252,Kentucky,KY,csse,2021-02-13
NA,2021-02-20,154,Kentucky,KY,csse,2021-02-20
NA,2021-02-27,199,Kentucky,KY,csse,2021-02-27
NA,2021-03-06,181,Kentucky,KY,csse,2021-03-06
NA,2021-03-13,160,Kentucky,KY,csse,2021-03-13
NA,2021-03-20,754,Kentucky,KY,csse,2021-03-20
NA,2021-03-27,302,Kentucky,KY,csse,2021-03-27
NA,2021-04-03,125,Kentucky,KY,csse,2021-04-03
NA,2021-04-10,92,Kentucky,KY,csse,2021-04-10
NA,2021-04-17,91,Kentucky,KY,csse,2021-04-17
NA,2021-04-24,104,Kentucky,KY,csse,2021-04-24
NA,2021-05-01,76,Kentucky,KY,csse,2021-05-01
NA,2021-05-08,64,Kentucky,KY,csse,2021-05-08
NA,2021-05-15,68,Kentucky,KY,csse,2021-05-15
NA,2021-05-22,56,Kentucky,KY,csse,2021-05-22
NA,2021-05-29,78,Kentucky,KY,csse,2021-05-29
NA,2021-06-05,309,Kentucky,KY,csse,2021-06-05
NA,2021-06-12,65,Kentucky,KY,csse,2021-06-12
NA,2021-06-19,29,Kentucky,KY,csse,2021-06-19
NA,2021-06-26,24,Kentucky,KY,csse,2021-06-26
NA,2021-07-03,31,Kentucky,KY,csse,2021-07-03
NA,2021-07-10,21,Kentucky,KY,csse,2021-07-10
NA,2021-07-17,34,Kentucky,KY,csse,2021-07-17
NA,2021-07-24,23,Kentucky,KY,csse,2021-07-24
NA,2021-07-31,25,Kentucky,KY,csse,2021-07-31
NA,2021-08-07,36,Kentucky,KY,csse,2021-08-07
NA,2021-08-14,59,Kentucky,KY,csse,2021-08-14
NA,2021-08-21,98,Kentucky,KY,csse,2021-08-21
NA,2021-08-28,165,Kentucky,KY,csse,2021-08-28
NA,2021-09-04,176,Kentucky,KY,csse,2021-09-04
NA,2021-09-11,144,Kentucky,KY,csse,2021-09-11
NA,2021-09-18,282,Kentucky,KY,csse,2021-09-18
NA,2021-09-25,230,Kentucky,KY,csse,2021-09-25
NA,2021-10-02,328,Kentucky,KY,csse,2021-10-02
NA,2021-10-09,249,Kentucky,KY,csse,2021-10-09
NA,2021-10-16,239,Kentucky,KY,csse,2021-10-16
NA,2021-10-23,246,Kentucky,KY,csse,2021-10-23
NA,2021-10-30,186,Kentucky,KY,csse,2021-10-30
NA,2021-11-06,199,Kentucky,KY,csse,2021-11-06
NA,2021-11-13,284,Kentucky,KY,csse,2021-11-13
NA,2021-11-20,389,Kentucky,KY,csse,2021-11-20
NA,2021-11-27,230,Kentucky,KY,csse,2021-11-27
NA,2021-12-04,280,Kentucky,KY,csse,2021-12-04
NA,2021-12-11,440,Kentucky,KY,csse,2021-12-11
NA,2021-12-18,189,Kentucky,KY,csse,2021-12-18
NA,2021-12-25,132,Kentucky,KY,csse,2021-12-25
NA,2022-01-01,200,Kentucky,KY,csse,2022-01-01
NA,2022-01-08,240,Kentucky,KY,csse,2022-01-08
NA,2022-01-15,159,Kentucky,KY,csse,2022-01-15
NA,2022-01-22,170,Kentucky,KY,csse,2022-01-22
NA,2022-01-29,203,Kentucky,KY,csse,2022-01-29
NA,2022-02-05,173,Kentucky,KY,csse,2022-02-05
NA,2022-02-12,237,Kentucky,KY,csse,2022-02-12
NA,2022-02-19,264,Kentucky,KY,csse,2022-02-19
NA,2022-02-26,194,Kentucky,KY,csse,2022-02-26
NA,2022-03-05,260,Kentucky,KY,csse,2022-03-05
NA,2022-03-12,79,Kentucky,KY,csse,2022-03-12
NA,2022-03-19,283,Kentucky,KY,csse,2022-03-19
NA,2022-03-26,279,Kentucky,KY,csse,2022-03-26
NA,2022-04-02,236,Kentucky,KY,csse,2022-04-02
NA,2022-04-09,131,Kentucky,KY,csse,2022-04-09
NA,2022-04-16,174,Kentucky,KY,csse,2022-04-16
NA,2022-04-23,97,Kentucky,KY,csse,2022-04-23
NA,2022-04-30,116,Kentucky,KY,csse,2022-04-30
NA,2022-05-07,155,Kentucky,KY,csse,2022-05-07
NA,2022-05-14,165,Kentucky,KY,csse,2022-05-14
NA,2022-05-21,93,Kentucky,KY,csse,2022-05-21
NA,2022-05-28,78,Kentucky,KY,csse,2022-05-28
NA,2022-06-04,37,Kentucky,KY,csse,2022-06-04
NA,2022-06-11,63,Kentucky,KY,csse,2022-06-11
NA,2022-06-18,59,Kentucky,KY,csse,2022-06-18
NA,2022-06-25,51,Kentucky,KY,csse,2022-06-25
NA,2022-07-02,30,Kentucky,KY,csse,2022-07-02
NA,2022-07-09,38,Kentucky,KY,csse,2022-07-09
NA,2022-07-16,61,Kentucky,KY,csse,2022-07-16
NA,2022-07-23,49,Kentucky,KY,csse,2022-07-23
NA,2022-07-30,59,Kentucky,KY,csse,2022-07-30
NA,2022-08-06,45,Kentucky,KY,csse,2022-08-06
NA,2022-08-13,68,Kentucky,KY,csse,2022-08-13
NA,2022-08-20,76,Kentucky,KY,csse,2022-08-20
NA,2022-08-27,63,Kentucky,KY,csse,2022-08-27
NA,2022-09-03,76,Kentucky,KY,csse,2022-09-03
NA,2022-09-10,78,Kentucky,KY,csse,2022-09-10
NA,2022-09-17,65,Kentucky,KY,csse,2022-09-17
NA,2022-09-24,80,Kentucky,KY,csse,2022-09-24
NA,2022-10-01,67,Kentucky,KY,csse,2022-10-01
NA,2022-10-08,61,Kentucky,KY,csse,2022-10-08
NA,2022-10-15,81,Kentucky,KY,csse,2022-10-15
NA,2022-10-22,80,Kentucky,KY,csse,2022-10-22
NA,2022-10-29,70,Kentucky,KY,csse,2022-10-29
NA,2022-11-05,60,Kentucky,KY,csse,2022-11-05
NA,2022-11-12,40,Kentucky,KY,csse,2022-11-12
NA,2022-11-19,49,Kentucky,KY,csse,2022-11-19
NA,2022-11-26,49,Kentucky,KY,csse,2022-11-26
NA,2022-12-03,42,Kentucky,KY,csse,2022-12-03
NA,2022-12-10,28,Kentucky,KY,csse,2022-12-10
NA,2022-12-17,49,Kentucky,KY,csse,2022-12-17
NA,2022-12-24,46,Kentucky,KY,csse,2022-12-24
NA,2022-12-31,47,Kentucky,KY,csse,2022-12-31
NA,2023-01-07,0,Kentucky,KY,csse,2023-01-07
NA,2020-01-25,0,Louisiana,LA,csse,2020-01-25
NA,2020-02-01,0,Louisiana,LA,csse,2020-02-01
NA,2020-02-08,0,Louisiana,LA,csse,2020-02-08
NA,2020-02-15,0,Louisiana,LA,csse,2020-02-15
NA,2020-02-22,0,Louisiana,LA,csse,2020-02-22
NA,2020-02-29,0,Louisiana,LA,csse,2020-02-29
NA,2020-03-07,0,Louisiana,LA,csse,2020-03-07
NA,2020-03-14,1,Louisiana,LA,csse,2020-03-14
NA,2020-03-21,19,Louisiana,LA,csse,2020-03-21
NA,2020-03-28,116,Louisiana,LA,csse,2020-03-28
NA,2020-04-04,272,Louisiana,LA,csse,2020-04-04
NA,2020-04-11,389,Louisiana,LA,csse,2020-04-11
NA,2020-04-18,469,Louisiana,LA,csse,2020-04-18
NA,2020-04-25,377,Louisiana,LA,csse,2020-04-25
NA,2020-05-02,303,Louisiana,LA,csse,2020-05-02
NA,2020-05-09,240,Louisiana,LA,csse,2020-05-09
NA,2020-05-16,227,Louisiana,LA,csse,2020-05-16
NA,2020-05-23,92,Louisiana,LA,csse,2020-05-23
NA,2020-05-30,173,Louisiana,LA,csse,2020-05-30
NA,2020-06-06,134,Louisiana,LA,csse,2020-06-06
NA,2020-06-13,78,Louisiana,LA,csse,2020-06-13
NA,2020-06-20,99,Louisiana,LA,csse,2020-06-20
NA,2020-06-27,87,Louisiana,LA,csse,2020-06-27
NA,2020-07-04,93,Louisiana,LA,csse,2020-07-04
NA,2020-07-11,125,Louisiana,LA,csse,2020-07-11
NA,2020-07-18,104,Louisiana,LA,csse,2020-07-18
NA,2020-07-25,205,Louisiana,LA,csse,2020-07-25
NA,2020-08-01,232,Louisiana,LA,csse,2020-08-01
NA,2020-08-08,254,Louisiana,LA,csse,2020-08-08
NA,2020-08-15,218,Louisiana,LA,csse,2020-08-15
NA,2020-08-22,239,Louisiana,LA,csse,2020-08-22
NA,2020-08-29,195,Louisiana,LA,csse,2020-08-29
NA,2020-09-05,131,Louisiana,LA,csse,2020-09-05
NA,2020-09-12,158,Louisiana,LA,csse,2020-09-12
NA,2020-09-19,142,Louisiana,LA,csse,2020-09-19
NA,2020-09-26,89,Louisiana,LA,csse,2020-09-26
NA,2020-10-03,94,Louisiana,LA,csse,2020-10-03
NA,2020-10-10,85,Louisiana,LA,csse,2020-10-10
NA,2020-10-17,87,Louisiana,LA,csse,2020-10-17
NA,2020-10-24,87,Louisiana,LA,csse,2020-10-24
NA,2020-10-31,91,Louisiana,LA,csse,2020-10-31
NA,2020-11-07,82,Louisiana,LA,csse,2020-11-07
NA,2020-11-14,98,Louisiana,LA,csse,2020-11-14
NA,2020-11-21,348,Louisiana,LA,csse,2020-11-21
NA,2020-11-28,157,Louisiana,LA,csse,2020-11-28
NA,2020-12-05,157,Louisiana,LA,csse,2020-12-05
NA,2020-12-12,220,Louisiana,LA,csse,2020-12-12
NA,2020-12-19,226,Louisiana,LA,csse,2020-12-19
NA,2020-12-26,279,Louisiana,LA,csse,2020-12-26
NA,2021-01-02,215,Louisiana,LA,csse,2021-01-02
NA,2021-01-09,345,Louisiana,LA,csse,2021-01-09
NA,2021-01-16,248,Louisiana,LA,csse,2021-01-16
NA,2021-01-23,403,Louisiana,LA,csse,2021-01-23
NA,2021-01-30,318,Louisiana,LA,csse,2021-01-30
NA,2021-02-06,275,Louisiana,LA,csse,2021-02-06
NA,2021-02-13,200,Louisiana,LA,csse,2021-02-13
NA,2021-02-20,163,Louisiana,LA,csse,2021-02-20
NA,2021-02-27,148,Louisiana,LA,csse,2021-02-27
NA,2021-03-06,129,Louisiana,LA,csse,2021-03-06
NA,2021-03-13,145,Louisiana,LA,csse,2021-03-13
NA,2021-03-20,126,Louisiana,LA,csse,2021-03-20
NA,2021-03-27,99,Louisiana,LA,csse,2021-03-27
NA,2021-04-03,75,Louisiana,LA,csse,2021-04-03
NA,2021-04-10,55,Louisiana,LA,csse,2021-04-10
NA,2021-04-17,66,Louisiana,LA,csse,2021-04-17
NA,2021-04-24,53,Louisiana,LA,csse,2021-04-24
NA,2021-05-01,46,Louisiana,LA,csse,2021-05-01
NA,2021-05-08,51,Louisiana,LA,csse,2021-05-08
NA,2021-05-15,45,Louisiana,LA,csse,2021-05-15
NA,2021-05-22,44,Louisiana,LA,csse,2021-05-22
NA,2021-05-29,54,Louisiana,LA,csse,2021-05-29
NA,2021-06-05,39,Louisiana,LA,csse,2021-06-05
NA,2021-06-12,34,Louisiana,LA,csse,2021-06-12
NA,2021-06-19,39,Louisiana,LA,csse,2021-06-19
NA,2021-06-26,32,Louisiana,LA,csse,2021-06-26
NA,2021-07-03,34,Louisiana,LA,csse,2021-07-03
NA,2021-07-10,27,Louisiana,LA,csse,2021-07-10
NA,2021-07-17,48,Louisiana,LA,csse,2021-07-17
NA,2021-07-24,72,Louisiana,LA,csse,2021-07-24
NA,2021-07-31,99,Louisiana,LA,csse,2021-07-31
NA,2021-08-07,211,Louisiana,LA,csse,2021-08-07
NA,2021-08-14,307,Louisiana,LA,csse,2021-08-14
NA,2021-08-21,400,Louisiana,LA,csse,2021-08-21
NA,2021-08-28,441,Louisiana,LA,csse,2021-08-28
NA,2021-09-04,349,Louisiana,LA,csse,2021-09-04
NA,2021-09-11,349,Louisiana,LA,csse,2021-09-11
NA,2021-09-18,362,Louisiana,LA,csse,2021-09-18
NA,2021-09-25,323,Louisiana,LA,csse,2021-09-25
NA,2021-10-02,246,Louisiana,LA,csse,2021-10-02
NA,2021-10-09,185,Louisiana,LA,csse,2021-10-09
NA,2021-10-16,147,Louisiana,LA,csse,2021-10-16
NA,2021-10-23,142,Louisiana,LA,csse,2021-10-23
NA,2021-10-30,83,Louisiana,LA,csse,2021-10-30
NA,2021-11-06,67,Louisiana,LA,csse,2021-11-06
NA,2021-11-13,71,Louisiana,LA,csse,2021-11-13
NA,2021-11-20,61,Louisiana,LA,csse,2021-11-20
NA,2021-11-27,27,Louisiana,LA,csse,2021-11-27
NA,2021-12-04,48,Louisiana,LA,csse,2021-12-04
NA,2021-12-11,56,Louisiana,LA,csse,2021-12-11
NA,2021-12-18,47,Louisiana,LA,csse,2021-12-18
NA,2021-12-25,30,Louisiana,LA,csse,2021-12-25
NA,2022-01-01,32,Louisiana,LA,csse,2022-01-01
NA,2022-01-08,71,Louisiana,LA,csse,2022-01-08
NA,2022-01-15,83,Louisiana,LA,csse,2022-01-15
NA,2022-01-22,187,Louisiana,LA,csse,2022-01-22
NA,2022-01-29,307,Louisiana,LA,csse,2022-01-29
NA,2022-02-05,274,Louisiana,LA,csse,2022-02-05
NA,2022-02-12,270,Louisiana,LA,csse,2022-02-12
NA,2022-02-19,223,Louisiana,LA,csse,2022-02-19
NA,2022-02-26,207,Louisiana,LA,csse,2022-02-26
NA,2022-03-05,148,Louisiana,LA,csse,2022-03-05
NA,2022-03-12,133,Louisiana,LA,csse,2022-03-12
NA,2022-03-19,109,Louisiana,LA,csse,2022-03-19
NA,2022-03-26,79,Louisiana,LA,csse,2022-03-26
NA,2022-04-02,60,Louisiana,LA,csse,2022-04-02
NA,2022-04-09,34,Louisiana,LA,csse,2022-04-09
NA,2022-04-16,17,Louisiana,LA,csse,2022-04-16
NA,2022-04-23,26,Louisiana,LA,csse,2022-04-23
NA,2022-04-30,28,Louisiana,LA,csse,2022-04-30
NA,2022-05-07,29,Louisiana,LA,csse,2022-05-07
NA,2022-05-14,16,Louisiana,LA,csse,2022-05-14
NA,2022-05-21,22,Louisiana,LA,csse,2022-05-21
NA,2022-05-28,12,Louisiana,LA,csse,2022-05-28
NA,2022-06-04,17,Louisiana,LA,csse,2022-06-04
NA,2022-06-11,16,Louisiana,LA,csse,2022-06-11
NA,2022-06-18,16,Louisiana,LA,csse,2022-06-18
NA,2022-06-25,20,Louisiana,LA,csse,2022-06-25
NA,2022-07-02,27,Louisiana,LA,csse,2022-07-02
NA,2022-07-09,14,Louisiana,LA,csse,2022-07-09
NA,2022-07-16,43,Louisiana,LA,csse,2022-07-16
NA,2022-07-23,43,Louisiana,LA,csse,2022-07-23
NA,2022-07-30,56,Louisiana,LA,csse,2022-07-30
NA,2022-08-06,63,Louisiana,LA,csse,2022-08-06
NA,2022-08-13,64,Louisiana,LA,csse,2022-08-13
NA,2022-08-20,80,Louisiana,LA,csse,2022-08-20
NA,2022-08-27,64,Louisiana,LA,csse,2022-08-27
NA,2022-09-03,34,Louisiana,LA,csse,2022-09-03
NA,2022-09-10,46,Louisiana,LA,csse,2022-09-10
NA,2022-09-17,55,Louisiana,LA,csse,2022-09-17
NA,2022-09-24,30,Louisiana,LA,csse,2022-09-24
NA,2022-10-01,59,Louisiana,LA,csse,2022-10-01
NA,2022-10-08,36,Louisiana,LA,csse,2022-10-08
NA,2022-10-15,34,Louisiana,LA,csse,2022-10-15
NA,2022-10-22,2,Louisiana,LA,csse,2022-10-22
NA,2022-10-29,30,Louisiana,LA,csse,2022-10-29
NA,2022-11-05,25,Louisiana,LA,csse,2022-11-05
NA,2022-11-12,25,Louisiana,LA,csse,2022-11-12
NA,2022-11-19,16,Louisiana,LA,csse,2022-11-19
NA,2022-11-26,25,Louisiana,LA,csse,2022-11-26
NA,2022-12-03,16,Louisiana,LA,csse,2022-12-03
NA,2022-12-10,22,Louisiana,LA,csse,2022-12-10
NA,2022-12-17,28,Louisiana,LA,csse,2022-12-17
NA,2022-12-24,21,Louisiana,LA,csse,2022-12-24
NA,2022-12-31,25,Louisiana,LA,csse,2022-12-31
NA,2023-01-07,0,Louisiana,LA,csse,2023-01-07
NA,2020-01-25,0,Maine,ME,csse,2020-01-25
NA,2020-02-01,0,Maine,ME,csse,2020-02-01
NA,2020-02-08,0,Maine,ME,csse,2020-02-08
NA,2020-02-15,0,Maine,ME,csse,2020-02-15
NA,2020-02-22,0,Maine,ME,csse,2020-02-22
NA,2020-02-29,0,Maine,ME,csse,2020-02-29
NA,2020-03-07,0,Maine,ME,csse,2020-03-07
NA,2020-03-14,0,Maine,ME,csse,2020-03-14
NA,2020-03-21,0,Maine,ME,csse,2020-03-21
NA,2020-03-28,1,Maine,ME,csse,2020-03-28
NA,2020-04-04,6,Maine,ME,csse,2020-04-04
NA,2020-04-11,11,Maine,ME,csse,2020-04-11
NA,2020-04-18,14,Maine,ME,csse,2020-04-18
NA,2020-04-25,15,Maine,ME,csse,2020-04-25
NA,2020-05-02,9,Maine,ME,csse,2020-05-02
NA,2020-05-09,8,Maine,ME,csse,2020-05-09
NA,2020-05-16,6,Maine,ME,csse,2020-05-16
NA,2020-05-23,7,Maine,ME,csse,2020-05-23
NA,2020-05-30,12,Maine,ME,csse,2020-05-30
NA,2020-06-06,9,Maine,ME,csse,2020-06-06
NA,2020-06-13,2,Maine,ME,csse,2020-06-13
NA,2020-06-20,2,Maine,ME,csse,2020-06-20
NA,2020-06-27,2,Maine,ME,csse,2020-06-27
NA,2020-07-04,3,Maine,ME,csse,2020-07-04
NA,2020-07-11,5,Maine,ME,csse,2020-07-11
NA,2020-07-18,5,Maine,ME,csse,2020-07-18
NA,2020-07-25,2,Maine,ME,csse,2020-07-25
NA,2020-08-01,4,Maine,ME,csse,2020-08-01
NA,2020-08-08,2,Maine,ME,csse,2020-08-08
NA,2020-08-15,2,Maine,ME,csse,2020-08-15
NA,2020-08-22,3,Maine,ME,csse,2020-08-22
NA,2020-08-29,2,Maine,ME,csse,2020-08-29
NA,2020-09-05,2,Maine,ME,csse,2020-09-05
NA,2020-09-12,1,Maine,ME,csse,2020-09-12
NA,2020-09-19,4,Maine,ME,csse,2020-09-19
NA,2020-09-26,1,Maine,ME,csse,2020-09-26
NA,2020-10-03,2,Maine,ME,csse,2020-10-03
NA,2020-10-10,1,Maine,ME,csse,2020-10-10
NA,2020-10-17,3,Maine,ME,csse,2020-10-17
NA,2020-10-24,0,Maine,ME,csse,2020-10-24
NA,2020-10-31,1,Maine,ME,csse,2020-10-31
NA,2020-11-07,4,Maine,ME,csse,2020-11-07
NA,2020-11-14,12,Maine,ME,csse,2020-11-14
NA,2020-11-21,11,Maine,ME,csse,2020-11-21
NA,2020-11-28,16,Maine,ME,csse,2020-11-28
NA,2020-12-05,35,Maine,ME,csse,2020-12-05
NA,2020-12-12,31,Maine,ME,csse,2020-12-12
NA,2020-12-19,35,Maine,ME,csse,2020-12-19
NA,2020-12-26,27,Maine,ME,csse,2020-12-26
NA,2021-01-02,39,Maine,ME,csse,2021-01-02
NA,2021-01-09,74,Maine,ME,csse,2021-01-09
NA,2021-01-16,75,Maine,ME,csse,2021-01-16
NA,2021-01-23,37,Maine,ME,csse,2021-01-23
NA,2021-01-30,45,Maine,ME,csse,2021-01-30
NA,2021-02-06,46,Maine,ME,csse,2021-02-06
NA,2021-02-13,13,Maine,ME,csse,2021-02-13
NA,2021-02-20,11,Maine,ME,csse,2021-02-20
NA,2021-02-27,43,Maine,ME,csse,2021-02-27
NA,2021-03-06,3,Maine,ME,csse,2021-03-06
NA,2021-03-13,20,Maine,ME,csse,2021-03-13
NA,2021-03-20,4,Maine,ME,csse,2021-03-20
NA,2021-03-27,8,Maine,ME,csse,2021-03-27
NA,2021-04-03,9,Maine,ME,csse,2021-04-03
NA,2021-04-10,5,Maine,ME,csse,2021-04-10
NA,2021-04-17,14,Maine,ME,csse,2021-04-17
NA,2021-04-24,7,Maine,ME,csse,2021-04-24
NA,2021-05-01,17,Maine,ME,csse,2021-05-01
NA,2021-05-08,7,Maine,ME,csse,2021-05-08
NA,2021-05-15,6,Maine,ME,csse,2021-05-15
NA,2021-05-22,17,Maine,ME,csse,2021-05-22
NA,2021-05-29,7,Maine,ME,csse,2021-05-29
NA,2021-06-05,13,Maine,ME,csse,2021-06-05
NA,2021-06-12,6,Maine,ME,csse,2021-06-12
NA,2021-06-19,8,Maine,ME,csse,2021-06-19
NA,2021-06-26,4,Maine,ME,csse,2021-06-26
NA,2021-07-03,3,Maine,ME,csse,2021-07-03
NA,2021-07-10,3,Maine,ME,csse,2021-07-10
NA,2021-07-17,20,Maine,ME,csse,2021-07-17
NA,2021-07-24,15,Maine,ME,csse,2021-07-24
NA,2021-07-31,3,Maine,ME,csse,2021-07-31
NA,2021-08-07,1,Maine,ME,csse,2021-08-07
NA,2021-08-14,3,Maine,ME,csse,2021-08-14
NA,2021-08-21,20,Maine,ME,csse,2021-08-21
NA,2021-08-28,6,Maine,ME,csse,2021-08-28
NA,2021-09-04,10,Maine,ME,csse,2021-09-04
NA,2021-09-11,21,Maine,ME,csse,2021-09-11
NA,2021-09-18,21,Maine,ME,csse,2021-09-18
NA,2021-09-25,31,Maine,ME,csse,2021-09-25
NA,2021-10-02,12,Maine,ME,csse,2021-10-02
NA,2021-10-09,50,Maine,ME,csse,2021-10-09
NA,2021-10-16,20,Maine,ME,csse,2021-10-16
NA,2021-10-23,27,Maine,ME,csse,2021-10-23
NA,2021-10-30,45,Maine,ME,csse,2021-10-30
NA,2021-11-06,40,Maine,ME,csse,2021-11-06
NA,2021-11-13,23,Maine,ME,csse,2021-11-13
NA,2021-11-20,41,Maine,ME,csse,2021-11-20
NA,2021-11-27,32,Maine,ME,csse,2021-11-27
NA,2021-12-04,33,Maine,ME,csse,2021-12-04
NA,2021-12-11,31,Maine,ME,csse,2021-12-11
NA,2021-12-18,74,Maine,ME,csse,2021-12-18
NA,2021-12-25,33,Maine,ME,csse,2021-12-25
NA,2022-01-01,57,Maine,ME,csse,2022-01-01
NA,2022-01-08,72,Maine,ME,csse,2022-01-08
NA,2022-01-15,55,Maine,ME,csse,2022-01-15
NA,2022-01-22,40,Maine,ME,csse,2022-01-22
NA,2022-01-29,40,Maine,ME,csse,2022-01-29
NA,2022-02-05,65,Maine,ME,csse,2022-02-05
NA,2022-02-12,25,Maine,ME,csse,2022-02-12
NA,2022-02-19,132,Maine,ME,csse,2022-02-19
NA,2022-02-26,104,Maine,ME,csse,2022-02-26
NA,2022-03-05,69,Maine,ME,csse,2022-03-05
NA,2022-03-12,11,Maine,ME,csse,2022-03-12
NA,2022-03-19,37,Maine,ME,csse,2022-03-19
NA,2022-03-26,13,Maine,ME,csse,2022-03-26
NA,2022-04-02,7,Maine,ME,csse,2022-04-02
NA,2022-04-09,21,Maine,ME,csse,2022-04-09
NA,2022-04-16,54,Maine,ME,csse,2022-04-16
NA,2022-04-23,4,Maine,ME,csse,2022-04-23
NA,2022-04-30,6,Maine,ME,csse,2022-04-30
NA,2022-05-07,39,Maine,ME,csse,2022-05-07
NA,2022-05-14,10,Maine,ME,csse,2022-05-14
